Product Name,Product ID,Price,Color,Brand,SKU,Sole-Type,Sale Percentage,  Sale Price  ,Season,Size
Knee High Boots SUPERFIT,GORE-TEX 1-009306-2010 S Grau/Gr√ºn,78,Grey,Superfit,209071962,Flat,New, product not in sale ,Fall/Winter,"24 , 25 , 26 , 27 , 28 , 29"
Slippers SUPERFIT,1-009258-5500 Rosa,31,Pink,Superfit,209071849,Flat,0%, product not in sale ,All year round,"18 , 19 , 21"
Slippers SUPERFIT,1-009299-8000 S Blau,40,"Blue, 
            Navy Blue",Superfit,209071948,Flat,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35"
Slippers SUPERFIT,1-009299-8000 M Blau,38,"Blue, 
            Navy Blue",Superfit,209071931,Flat,New, product not in sale ,All year round,"25 , 26 , 27 , 28 , 29 , 30"
Slippers SUPERFIT,1-009256-8020 Blau,31,Navy Blue,Superfit,209071832,Flat,New, product not in sale ,All year round,"18 , 19"
Snow Boots SUPERFIT,1-009221-8000 S Blau/Gr√ºn,78,Navy Blue,Superfit,209071672,not defined,New, product not in sale ,Fall/Winter,28
Slippers SUPERFIT,1-009246-8040 Blau,26,Navy Blue,Superfit,209071825,Flat,0%, product not in sale ,All year round,18
Snow Boots SUPERFIT,1-009221-8000 M Blau/Gr√ºn,74,Navy Blue,Superfit,209071665,not defined,New, product not in sale ,Fall/Winter,"20 , 21"
Snow Boots SUPERFIT,GORE-TEX 1-009227-0010 S Schwarz/Grun,79,Black,Superfit,209071795,Flat,New, product not in sale ,Fall/Winter,"26 , 27"
Snow Boots SUPERFIT,GORE-TEX 1-009221-3000 S Braun/Rosa,78,Brown,Superfit,209071634,Flat,New, product not in sale ,Fall/Winter,"26 , 27 , 28"
Boots SUPERFIT,GORE-TEX 1-009227-0010 M Schwarz/Gr√ºn,74,Black,Superfit,209071788,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 25"
Snow Boots SUPERFIT,GORE-TEX 1-009221-3000 M Braun/Rosa,71,Brown,Superfit,209071627,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 24 , 25"
Knee High Boots SUPERFIT,GORE-TEX 1-009216-8000 S Blau,105,Navy Blue,Superfit,209071610,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Knee High Boots SUPERFIT,1-009216-8000 M Blau,95,Navy Blue,Superfit,209071603,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29 , 30"
Knee High Boots SUPERFIT,GORE-TEX 1-009215-8510 S Lila,95,Purple,Superfit,209071597,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009226-3010 S Braun,79,Brown,Superfit,209071733,not defined,New, product not in sale ,Fall/Winter,"20 , 26 , 27 , 28"
Knee High Boots SUPERFIT,GORE-TEX 1-009215-8510 M Lila,83,Purple,Superfit,209071580,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29"
Snow Boots SUPERFIT,GORE-TEX 1-009226-3010 M Braun,74,Brown,Superfit,209071726,not defined,New, product not in sale ,Fall/Winter,"21 , 22 , 23 , 24 , 25"
Snow Boots SUPERFIT,GORE-TEX 1-009214-8010 M Blau/Rosa,83,Navy Blue,Superfit,209071573,not defined,New, product not in sale ,Fall/Winter,"26 , 27 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009214-5010 S Rot/Rosa,95,Dark Red,Superfit,209071566,Flat,New, product not in sale ,Fall/Winter,"25 , 31 , 32 , 33 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009214-5010 M Rot/Rosa,83,Dark Red,Superfit,209071559,Flat,New, product not in sale ,Fall/Winter,"26 , 27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009221-8010 S Blau/Gr√ºn,78,Green,Superfit,209071696,Flat,New, product not in sale ,Fall/Winter,"26 , 27 , 28"
Snow Boots SUPERFIT,GORE-TEX 1-009214-2010 S Grau/Rosa,95,Grey,Superfit,209071542,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009214-2010 M Grau/Rosa,83,Grey,Superfit,209071535,Flat,New, product not in sale ,Fall/Winter,"28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009221-8010 M Blau/Grun,71,Green,Superfit,209071689,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 25"
Boots SUPERFIT,GORE-TEX 1-009184-5010 S Rot/Rosa,100,Dark Red,Superfit,209071528,Flat,New, product not in sale ,Fall/Winter,32
Snow Boots SUPERFIT,GORE-TEX 1-009163-8000 D Blau/Gr√ºn,116,Navy Blue,Superfit,209071429,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38"
Boots SUPERFIT,GORE-TEX 1-009184-5010 M Rot/Rosa,90,Dark Red,Superfit,209071511,Flat,New, product not in sale ,Fall/Winter,"25 , 28"
Snow Boots SUPERFIT,GORE-TEX 1-009163-0000 M Schwarz/Gr√ºn,100,Black,Superfit,209071382,Flat,New, product not in sale ,Fall/Winter,"26 , 27 , 28 , 30"
Boots SUPERFIT,1-009184-5010 D Rot/Rosa,105,Pink,Superfit,209071504,Flat,New, product not in sale ,Fall/Winter,"37 , 39 , 40"
Boots SUPERFIT,GORE-TEX 1-009183-8500 S Lila/Rose,100,Brown,Superfit,209071498,not defined,New, product not in sale ,All year round,"33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-009183-8010 S Blau/Rosa,100,Navy Blue,Superfit,209071474,not defined,New, product not in sale ,Fall/Winter,35
Boots SUPERFIT,GORE-TEX 1-009183-8500 M Lila/Rose,90,Pink,Superfit,209071481,not defined,New, product not in sale ,Fall/Winter,"26 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009162-0000 S Schwarz/Grau,105,Black,Superfit,209071306,not defined,New, product not in sale ,Fall/Winter,"31 , 33 , 34"
Snow Boots SUPERFIT,GORE-TEX 1-009162-0000 M Schwarz/Grau,100,Black,Superfit,209071283,not defined,New, product not in sale ,Fall/Winter,"26 , 27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009098-8000 S Blau,90,Blue,Superfit,209071252,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009098-8000 M Blau,83,Navy Blue,Superfit,209071245,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009098-0000 S Schwarz(Schwarz),90,Black,Superfit,209071238,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009098-0000 M Schwarz,83,Black,Superfit,209071221,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009094-8000 S Blau,95,Navy Blue,Superfit,209071184,Flat,New, product not in sale ,Fall/Winter,"32 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009082-0010 S Schwarz/Blau,90,Black,Superfit,209070804,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-009094-8000 M Blau,90,Navy Blue,Superfit,209071160,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009082-0010 M Schwarz/Blau,83,Navy Blue,Superfit,209070774,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009077-0000 S Schwarz/Blau,83,Navy Blue,Superfit,209070651,Flat,New, product not in sale ,Fall/Winter,"32 , 33 , 34 , 35"
Trainers SUPERFIT,GORE-TEX 1-009059-6000 M Gelb/Grau,83,Brown,Superfit,209070156,Flat,New, product not in sale ,All year round,"25 , 28 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-009077-0000 M Schwarz/Blau,78,Navy Blue,Superfit,209070644,Flat,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29"
Trainers SUPERFIT,GORE-TEX 1-009059-6000 D Gelb/Grau,105,Brown,Superfit,209070132,not defined,New, product not in sale ,Fall/Winter,"37 , 38 , 39"
Boots SUPERFIT,GORE-TEX 1-006499-8500 S Lila,90,Pink,Superfit,209070118,Flat,New, product not in sale ,Fall/Winter,"32 , 33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-006499-8500 M Lila,83,Pink,Superfit,209070095,not defined,New, product not in sale ,Fall/Winter,"25 , 26 , 27 , 28 , 29 , 30"
Boots SUPERFIT,GORE-TEX 1-006499-8500 D Lila,100,Pink,Superfit,209070071,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers SUPERFIT,GORE-TEX 1-009059-6000 S Gelb/Grau,95,Orange,Superfit,209070170,Flat,New, product not in sale ,All year round,"32 , 33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-006455-7000 S Grun,90,Green,Superfit,209070057,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 35"
Boots SUPERFIT,GORE-TEX 1-006455-7000 M Gr√ºn,83,Green,Superfit,209070033,Flat,New, product not in sale ,Fall/Winter,"27 , 29 , 30"
Boots SUPERFIT,GORE-TEX 1-006453-3000 D Braun,112,Brown,Superfit,209069716,Flat,New, product not in sale ,Fall/Winter,37
Boots SUPERFIT,GORE-TEX 1-006455-7000 D Gr√ºn,100,Green,Superfit,209069938,Flat,New, product not in sale ,Fall/Winter,"36 , 37"
Boots SUPERFIT,1-006455-0000 S Schwarz,90,Black,Superfit,209069914,Flat,New, product not in sale ,Fall/Winter,32
Boots SUPERFIT,GORE-TEX 1-006455-0000 M Schwarz,83,Black,Superfit,209069891,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29"
Boots SUPERFIT,GORE-TEX 1-006452-8500 D Lila,105,Pink,Superfit,209069686,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38 , 39 , 40"
Trainers SUPERFIT,GORE-TEX 1-006454-7000 S Gr√ºn,100,Green,Superfit,209069853,Flat,New, product not in sale ,All year round,"31 , 32 , 33 , 35"
Trainers SUPERDRY,GORE-TEX 1-006452-0000 M Schwarz,90,Black,Superfit,209069662,not defined,New, product not in sale ,All year round,"27 , 28 , 30"
Trainers SUPERFIT,GORE-TEX 1-006452-0000 S Schwarz,95,Black,Superfit,209069679,Flat,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-006452-0000 D Schwarz,105,Black,Superfit,209069655,not defined,New, product not in sale ,Fall/Winter,"37 , 38 , 39 , 40"
Trainers SUPERFIT,GORE-TEX 1-006451-8510 S Lila,100,Purple,Superfit,209069648,not defined,New, product not in sale ,All year round,"31 , 32 , 33 , 35"
Trainers SUPERFIT,GORE-TEX 1-006454-7000 M Gr√ºn,90,Green,Superfit,209069846,not defined,New, product not in sale ,All year round,"27 , 28 , 29 , 30"
Trainers SUPERFIT,GORE-TEX 1-006454-7000 D Gr√ºn,112,Green,Superfit,209069839,Flat,New, product not in sale ,All year round,"36 , 37 , 38"
Trainers SUPERFIT,GORE-TEX 1-006451-8510 M Lila,95,Purple,Superfit,209069631,Flat,New, product not in sale ,All year round,"27 , 28 , 29 , 30"
Trainers SUPERFIT,GORE-TEX 1-006454-3000 S Braun,100,Brown,Superfit,209069822,not defined,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35 , 36"
Trainers SUPERFIT,GORE-TEX 1-006451-8510 D Lila,113,Pink,Superfit,209069624,not defined,New, product not in sale ,Fall/Winter,"36 , 37 , 39 , 40"
Trainers SUPERFIT,GORE-TEX 1-006454-3000 M Braun,90,Brown,Superfit,209069815,Flat,New, product not in sale ,All year round,"27 , 28 , 29 , 30"
Trainers SUPERFIT,GORE-TEX 1-006451-8500 S Lila,100,Pink,Superfit,209069617,not defined,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35"
Trainers SUPERFIT,GORE-TEX 1-006451-8500 M Lila,95,Purple,Superfit,209069600,Flat,-20%,Ä 76.00,All year round,"27 , 28 , 30"
Trainers SUPERFIT,GORE-TEX 1-006454-0000 S Schwarz,100,Black,Superfit,209069792,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 35"
Trainers SUPERFIT,GORE-TEX 1-006454-3000 D Braun,112,Brown,Superfit,209069808,Flat,New, product not in sale ,All year round,"37 , 38 , 39"
Trainers SUPERFIT,GORE-TEX 1-006454-0000 M Schwarz,90,Black,Superfit,209069785,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29 , 30"
Trainers SUPERFIT,GORE-TEX 1-006451-8500 D Lila,105,Purple,Superfit,209069594,not defined,New, product not in sale ,All year round,"36 , 37 , 38 , 39"
Trainers SUPERFIT,GORE-TEX 1-006454-0000 D Schwarz,112,Black,Superfit,209069778,not defined,New, product not in sale ,All year round,"36 , 40"
Trainers SUPERFIT,GORE-TEX 1-006451-8010 M Blau,90,Navy Blue,Superfit,209069570,not defined,New, product not in sale ,All year round,"27 , 29 , 30"
Trainers SUPERFIT,GORE-TEX 1-006451-8010 S Blau,95,Navy Blue,Superfit,209069587,not defined,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35"
Trainers PRIMIGI,GORE-TEX 1-006451-8010 D Blau,105,Navy Blue,Primigi,209069563,Flat,New, product not in sale ,All year round,"36 , 37 , 39"
Trainers SUPERFIT,GORE-TEX 1-006451-0010 M Schwarz,95,Black,Superfit,209069549,not defined,New, product not in sale ,All year round,"27 , 28 , 29"
Boots SUPERFIT,GORE-TEX 1-006453-8000 M Blau,90,Navy Blue,Superfit,209069754,Flat,New, product not in sale ,Fall/Winter,"27 , 29"
Trainers SUPERFIT,GORE-TEX 1-006451-0010 S Schwarz,100,Black,Superfit,209069556,not defined,New, product not in sale ,All year round,"31 , 32"
Trainers SUPERFIT,GORE-TEX 1-006451-0010 D Schwarz(Schwarz),112,Black,Superfit,209069532,not defined,New, product not in sale ,All year round,"37 , 38"
Boots SUPERFIT,GORE-TEX 1-006453-3000 Braun,100,Brown,Superfit,209069730,not defined,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-006441-8000 Blau,74,Navy Blue,Superfit,209069525,Flat,0%, product not in sale ,Fall/Winter,"19 , 20 , 21 , 22 , 23 , 25 , 26"
Boots SUPERFIT,GORE-TEX 1-006453-3000 M Braun,90,Brown,Superfit,209069723,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29 , 30"
Boots SUPERFIT,GORE-TEX 1-006441-5000 Rot,71,Dark Red,Superfit,209069518,not defined,New, product not in sale ,Fall/Winter,"19 , 20 , 21 , 23"
Trainers SUPERFIT,1-006382-8020 M Blau/Rosa,64,Navy Blue,Superfit,209069488,not defined,New, product not in sale ,All year round,"27 , 28 , 29 , 30"
Trainers SUPERFIT,1-006382-8020 S Blau/Rosa,69,Navy Blue,Superfit,209069495,Flat,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35"
Trainers SUPERFIT,1-006434-2000 Grau/Rot,64,Grey,Superfit,209069501,Flat,New, product not in sale ,All year round,"19 , 20 , 21 , 22 , 23 , 24 , 26"
Trainers SUPERFIT,1-006382-8020 D Blau/Rosa,71,Navy Blue,Superfit,209069471,Flat,New, product not in sale ,All year round,"37 , 38 , 39 , 42"
Snow Boots SUPERFIT,GORE-TEX 1-006312-5400 D Orange/Blau,90,Orange,Superfit,209069273,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-006312-5400 M Orange/Blau,78,Orange,Superfit,209069297,Flat,New, product not in sale ,Fall/Winter,"19 , 20 , 21 , 22 , 23"
Boots SUPERFIT,1-006308-5000 S Rot/Rosa,83,Pink,Superfit,209069259,Flat,New, product not in sale ,Fall/Winter,"24 , 25 , 26 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-006308-5000 M Rot,78,Pink,Superfit,209069235,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22"
Trainers SUPERFIT,1-006377-5000 S Rot/Lila,57,Dark Red,Superfit,209069433,Flat,New, product not in sale ,All year round,26
Boots SUPERFIT,1-006232-8000 Blau,43,Navy Blue,Superfit,209069204,Flat,New, product not in sale ,Fall/Winter,"18 , 19 , 23"
Trainers SUPERFIT,1-006377-5000 M Rot/Lila,55,Dark Red,Superfit,209069426,Flat,New, product not in sale ,All year round,19
Boots SUPERFIT,1-006232-5500 Rosa,43,Pink,Superfit,209069174,Flat,New, product not in sale ,Fall/Winter,18
Boots SUPERFIT,1-006376-8010 Blau/Lila,55,Navy Blue,Superfit,209069419,Flat,0%, product not in sale ,Fall/Winter,"19 , 20 , 21 , 22 , 23 , 24 , 25 , 26"
Boots SUPERFIT,1-006374-8000 Blau/Gr√ºn,55,Navy Blue,Superfit,209069402,Flat,0%, product not in sale ,Fall/Winter,"19 , 20 , 21 , 22 , 23 , 24 , 25 , 26"
Shoes SUPERFIT,1-006231-8000 Blau,38,Navy Blue,Superfit,209069112,Flat,New, product not in sale ,All year round,"18 , 19 , 20 , 21"
Shoes SUPERFIT,1-006230-8000 Blau,38,Navy Blue,Superfit,209069044,Flat,New, product not in sale ,All year round,"18 , 19 , 20 , 21 , 23"
Boots SUPERFIT,GORE-TEX 1-006312-8500 S Lila/Rose,83,Brown,Superfit,209069372,not defined,New, product not in sale ,Fall/Winter,"24 , 25 , 26"
Snow Boots SUPERFIT,GORE-TEX 1-006312-8500 D Lila/Rosa,90,Brown,Superfit,209069358,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29 , 30"
Boots SUPERFIT,1-006230-5000 Rot,38,Pink,Superfit,209069020,Flat,New, product not in sale ,Fall/Winter,"19 , 20 , 21 , 22 , 23"
Shoes SUPERFIT,1-006230-3000 Braun,38,Brown,Superfit,209069006,Flat,New, product not in sale ,All year round,"18 , 19 , 20 , 21 , 23"
Snow Boots SUPERFIT,GORE-TEX 1-006312-8000 S Blau/Gelb,83,Navy Blue,Superfit,209069341,Flat,New, product not in sale ,Fall/Winter,"24 , 25 , 26"
Snow Boots SUPERFIT,GORE-TEX 1-006312-8000 M Blau/Gelb,78,Navy Blue,Superfit,209069334,Flat,New, product not in sale ,Fall/Winter,"19 , 21 , 22 , 23"
Knee High Boots SUPERFIT,GORE-TEX 1-006312-8000 D Blau/Gelb,90,Navy Blue,Superfit,209069327,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-006312-5400 S Orange/Blau,83,Orange,Superfit,209069310,Flat,New, product not in sale ,Fall/Winter,"24 , 25 , 26"
Trainers SUPERFIT,GORE-TEX 1-006212-8020 S Blau/Rosa,74,Navy Blue,Superfit,209068863,Flat,-20%,Ä 59.00,All year round,"27 , 28"
Boots SUPERFIT,GORE-TEX 1-006199-0000 S Schwarz/Gr√ºn,78,Black,Superfit,209068757,Flat,New, product not in sale ,Fall/Winter,30
Trainers SUPERFIT,GORE-TEX 1-006212-8020 M Blau/Rosa,69,Navy Blue,Superfit,209068849,not defined,-20%,Ä 55.00,All year round,"20 , 21 , 22 , 23 , 24 , 25"
Boots SUPERFIT,GORE-TEX 1-006199-0000 M Schwarz/Gr√ºn,71,Black,Superfit,209068740,Flat,New, product not in sale ,Fall/Winter,"20 , 22 , 23 , 24 , 25"
Boots SUPERFIT,GORE-TEX 1-006199-8010 S Blau/Lila,78,Navy Blue,Superfit,209068801,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 30"
Boots SUPERFIT,GORE-TEX 1-006199-8010 M Blau/Lila,74,Navy Blue,Superfit,209068788,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 24"
Boots SUPERFIT,GORE-TEX 1-006196-8010 S Blau/Rosa,71,Blue,Superfit,209068726,Flat,New, product not in sale ,Fall/Winter,"27 , 29"
Boots SUPERFIT,GORE-TEX 1-006196-8010 M Blau/Rosa,69,Navy Blue,Superfit,209068719,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 23 , 24 , 25"
Boots SUPERFIT,GORE-TEX 1-006199-8010 D Blau/Lila,83,Navy Blue,Superfit,209068764,Flat,New, product not in sale ,Fall/Winter,33
Boots SUPERFIT,GORE-TEX 1-006196-8010 D Blau/Rosa,78,Blue,Superfit,209068702,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-006196-8000 S Blau/Blau,71,Navy Blue,Superfit,209068696,Flat,New, product not in sale ,Fall/Winter,"28 , 30"
Trainers SUPERFIT,GORE-TEX 1-006193-8000 D Blau/Gr√ºn,78,Navy Blue,Superfit,209068504,Flat,New, product not in sale ,All year round,"31 , 32 , 33 , 34 , 35"
Trainers SUPERFIT,1-006194-8510 S Lila/Rosa,64,Purple,Superfit,209068641,Flat,New, product not in sale ,All year round,"27 , 28 , 29 , 30"
Trainers SUPERFIT,1-006194-8510 M Lila/Rosa,57,Purple,Superfit,209068634,Flat,New, product not in sale ,All year round,"20 , 25 , 26"
Trainers SUPERFIT,1-006194-8030 S Blau/Blau,64,Navy Blue,Superfit,209068610,Flat,0%, product not in sale ,All year round,"27 , 29 , 30"
Trainers SUPERFIT,1-006194-8030 M Blau,57,Navy Blue,Superfit,209068603,Flat,0%, product not in sale ,All year round,"24 , 25"
Trainers SUPERFIT,1-006194-8030 D Blau,69,Navy Blue,Superfit,209068597,not defined,0%, product not in sale ,All year round,"31 , 33"
Snow Boots SUPERFIT,GORE-TEX 1-006011-2000 D Grau/Rosa,95,Brown,Superfit,209068405,not defined,New, product not in sale ,Fall/Winter,32
Snow Boots SUPERFIT,GORE-TEX 1-006010-8500 M Lila/Rosa,78,Purple,Superfit,209068382,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22"
Trainers SUPERFIT,GORE-TEX 1-006193-8010 S Blau/Rosa,71,Navy Blue,Superfit,209068559,not defined,-20%,Ä 57.00,All year round,"27 , 28"
Snow Boots SUPERFIT,GORE-TEX 1-006010-8500 D Lila/Rosa,90,Purple,Superfit,209068375,Flat,New, product not in sale ,Fall/Winter,"31 , 32 , 33 , 35"
Snow Boots SUPERFIT,GORE-TEX 1-006010-8000 M Blau/Rosa,78,Navy Blue,Superfit,209068351,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 24"
Trainers SUPERFIT,GORE-TEX 1-006193-8010 M Blau/Rosa,69,Navy Blue,Superfit,209068542,not defined,New, product not in sale ,All year round,"20 , 21 , 22 , 23 , 25"
Snow Boots SUPERFIT,GORE-TEX 1-006010-8000 D Blau/Rosa,90,Navy Blue,Superfit,209068344,Flat,New, product not in sale ,Fall/Winter,"33 , 34"
Trainers SUPERFIT,GORE-TEX 1-006193-8010 D Blau/Rosa,78,Navy Blue,Superfit,209068535,not defined,-21%,Ä 62.00,All year round,"31 , 33 , 34 , 35"
Trainers SUPERFIT,GORE-TEX 1-006193-8000 S Blau/Gr√ºn,71,Navy Blue,Superfit,209068528,Flat,New, product not in sale ,All year round,"27 , 28 , 29 , 30"
Trainers SUPERFIT,GORE-TEX 1-006193-8000 M Blau/Gr√ºn,69,Navy Blue,Superfit,209068511,Flat,New, product not in sale ,All year round,"20 , 21 , 22 , 23 , 24 , 25 , 26"
Snow Boots SUPERFIT,GORE-TEX 1-006009-8000 M Blau/Orange,78,Navy Blue,Superfit,209068320,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 23 , 24"
Snow Boots SUPERFIT,GORE-TEX 1-006009-8000 D Blau/Orange,90,Navy Blue,Superfit,209068313,Flat,New, product not in sale ,Fall/Winter,"31 , 33 , 34"
Snow Boots SUPERFIT,GORE-TEX 1-006009-2000 S Grau/Gelb,83,Grey,Superfit,209068306,Flat,New, product not in sale ,Fall/Winter,"27 , 28 , 29 , 30"
Snow Boots SUPERFIT,GORE-TEX 1-006009-2000 M Grau/Gelb,78,Grey,Superfit,209068290,Flat,New, product not in sale ,Fall/Winter,"20 , 21 , 22 , 24 , 25"
Snow Boots SUPERFIT,GORE-TEX 1-006009-2000 D Grau/Gelb,90,Grey,Superfit,209068283,Flat,New, product not in sale ,Fall/Winter,"33 , 34 , 35"
Boots SUPERFIT,GORE-TEX 1-000499-3010 S Braun/Gelb,105,Brown,Superfit,209068245,Flat,New, product not in sale ,Fall/Winter,"36 , 37 , 38"
Boots SUPERFIT,GORE-TEX 1-000499-3010 D Braun/Gelb,112,Brown,Superfit,209068221,Flat,New, product not in sale ,Fall/Winter,"39 , 40 , 41"
Boots SUPERFIT,GORE-TEX 1-000367-6000 D Gelb/Blau,84,Yellow,Superfit,209067996,Flat,New, product not in sale ,Fall/Winter,"26 , 27"
